"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
20.7792,0.00588213025772716,-0.001,0,-0.0091792,0,0,-1,7.1665439129997
20.8008,0.00572733324417035,-0.001,0,-0.0092008,0,0,-1,7.16651289781316
20.8224,0.00557253690054161,-0.001,0,-0.0092224,0,0,-1,7.16648188262662
20.844,0.00541774122684089,-0.001,0,-0.009244,0,0,-1,7.16645086744008
20.8656,0.00526294622306821,-0.001,0,-0.0092656,0,0,-1,7.16641985225354
20.8872,0.00510815188922355,-0.001,0,-0.0092872,0,0,-1,7.166388837067
20.9088,0.00495335822530692,-0.001,0,-0.0093088,0,0,-1,7.16635782188046
20.9304,0.0047985652313183,-0.001,0,-0.0093304,0,0,-1,7.16632680669392
20.952,0.00464377290725773,-0.001,0,-0.009352,0,0,-1,7.16629579150738
20.9736,0.00448898125312519,-0.001,0,-0.0093736,0,0,-1,7.16626477632084
20.9952,0.00433419026892068,-0.001,0,-0.0093952,0,0,-1,7.1662337611343
21.0168,0.00417939665813398,-0.001,0,-0.0094168,0,0,-1,7.16638841709837
21.0384,0.00402460272465761,-0.001,0,-0.0094384,0,0,-1,7.16638320108484
21.06,0.0038698089038471,-0.001,0,-0.00946,0,0,-1,7.1663779850713
21.0816,0.00371501519570252,-0.001,0,-0.0094816,0,0,-1,7.16637276905776
21.1032,0.00356022160022382,-0.001,0,-0.0095032,0,0,-1,7.16636755304422
21.1248,0.00340542811741101,-0.001,0,-0.0095248,0,0,-1,7.16636233703068
21.1464,0.0032506347472641,-0.001,0,-0.0095464,0,0,-1,7.16635712101714
21.168,0.00309584148978308,-0.001,0,-0.009568,0,0,-1,7.1663519050036
21.1896,0.00294104834496793,-0.001,0,-0.0095896,0,0,-1,7.16634668899006
21.2112,0.00278625531281869,-0.001,0,-0.0096112,0,0,-1,7.16634147297652
21.2328,0.00263146239333535,-0.001,0,-0.0096328,0,0,-1,7.16633625696298
21.2544,0.0024766695865179,-0.001,0,-0.0096544,0,0,-1,7.16633104094944
21.276,0.00232187689236634,-0.001,0,-0.009676,0,0,-1,7.1663258249359
21.2976,0.00216708431088065,-0.001,0,-0.0096976,0,0,-1,7.16632060892236
21.3192,0.00201229184206088,-0.001,0,-0.0097192,0,0,-1,7.16631539290882
21.3408,0.001857499485907,-0.001,0,-0.0097408,0,0,-1,7.16631017689528
21.3624,0.00170270724241902,-0.001,0,-0.0097624,0,0,-1,7.16630496088175
21.384,0.00154791511159692,-0.001,0,-0.009784,0,0,-1,7.16629974486821
21.4056,0.00139312309344071,-0.001,0,-0.0098056,0,0,-1,7.16629452885467
21.4272,0.00123833118795038,-0.001,0,-0.0098272,0,0,-1,7.16628931284113
21.4488,0.00108353939512596,-0.001,0,-0.0098488,0,0,-1,7.16628409682759
21.4704,0.000928747714967441,-0.001,0,-0.0098704,0,0,-1,7.16627888081405
21.492,0.000773956147474803,-0.001,0,-0.009892,0,0,-1,7.16627366480051
21.5136,0.000619164692648057,-0.001,0,-0.0099136,0,0,-1,7.16626844878697
21.5352,0.000464373350487217,-0.001,0,-0.0099352,0,0,-1,7.16626323277343
21.5568,0.000309582120992231,-0.001,0,-0.0099568,0,0,-1,7.16625801675989
21.5784,0.000154791004163176,-0.001,0,-0.0099784,0,0,-1,7.16625280074635
21.6,0,-0.001,0,-0.01,0,0,-1,7.16624758473281
